videoId,commentId,author,text,likes,publishedAt
ZQR-06QFe74,Ugxqt9-MwLntEoolExZ4AaABAg,@hieudo61,Từ bé đến h chưa bao h được 10 like 😫😫😫😫,71,1524413408.872959
ZQR-06QFe74,UgxElv32iHO394Ud6hF4AaABAg,@kaythe5591,sức mạnh trong ngũ hổ thì quan vũ rồi . còn trong cả thời tam quốc thì lữ bố với địch ...,0,1524413408.874166
ZQR-06QFe74,Ugz7TiAhZ47WLGmGLHx4AaABAg,@kkkayygsg2291,1 Lữ 2 Triệu 3 Điển Vy 4 Quan 5 Mã 6 Trương Phi !!!,10,1587571808.875385
ZQR-06QFe74,Ugy7KoB6axkESC-NWcd4AaABAg,@EchoesintheDarkASMR,Vậy ai mạnh nhất bà nội,0,1587571808.876886
ZQR-06QFe74,UgweM8eRk4Ri7TEzGDh4AaABAg,@MARIO-gl4vn,Triệu văn,5,1587571808.877865
ZQR-06QFe74,UgzYW3HdZqUV6404TjZ4AaABAg,@NguyenThanh-ky8ms,Mã siêu = Mát siu = Masew :))),0,1555949408.878807
ZQR-06QFe74,UgzW6yXJuG5bTqGMwvp4AaABAg,@sontra4852,Lữ bố / triệu vân mạnh nhất??  Mấy bác chơi game nhiều quá à :),5,1555949408.880139
ZQR-06QFe74,UgzYAjT188wcrB2O3I94AaABAg,@thaihoa6604,Triệu Tử Long là bá rồi,2,1619107808.881397
ZQR-06QFe74,UgzTBN0HTcs-qVQ_SyF4AaABAg,@banbao410,năm 40-43 gì đó bị  Bà Trưng cho ăn hành đó,12,1524413408.882664
ZQR-06QFe74,Ugzmv2BkrKQcHcCat0V4AaABAg,@SonBui-ne8dc,Trương Phi & Mã Siêu,0,1619107808.883935
ZQR-06QFe74,Ugw02SQ8d5MRdYD-Yit4AaABAg,@hoangnhi7283,Thời bây h ngta ai cũng công nhận TV ngang Lb rồi kiểu như là trời sinh Du Sao còn sinh Lượng và trời sinh Bố sao còn sinh Vân...,27,1524413412.151129
ZQR-06QFe74,UgwR9oH-QkrZfnPqt6F4AaABAg,@BaoGia-qo9rz,Ngựa xích thố quan vũ cưỡi là của lữ bố,0,1619107812.153092
ZQR-06QFe74,UgzKqSlSWp20w-5wscN4AaABAg,@vhbb538,"Quan  Vũ chỉ vô địch khi đánh ít người vẫn không  thắng được Lữ Bố, chỉ có Triệu  Vân là cân cả Thiên hạ mà không ai địch noiu",94,1524413412.154285
ZQR-06QFe74,UgwGlIw7daSxQDSyx8p4AaABAg,@Andy.mono.7002,Triệu vân dame to vãi nồi.,0,1619107812.155338
ZQR-06QFe74,UgzlRiOL-aRpY-3nVOx4AaABAg,@truongaonguyenxuan295,tao méo ai mạnh nhất nhưng mạnh nhất là lữ bố một mình đánh lưu-quang- trương,8,1524413412.156267
ZQR-06QFe74,Ugy_GJYhjCV40oJn7TF4AaABAg,@minhthuong5752,"Có tài bắn cung hơn người nhưng lại bị chết vì trúng đạn,😂",0,1619107812.157419
ZQR-06QFe74,Ugzq6QQX_86UnIU75SF4AaABAg,@vitaminb526,Trung lùn mạnh nhất. Ai chơi 3q thì biét,9,1555949412.158431
ZQR-06QFe74,UgylFUEbhR7X8ZFLhzV4AaABAg,@16-buihuynhuc79,Lữ bố khoẻ nhất . Nhưng tiếc thay lật mặt như lật bánh tráng,0,1587571812.160371
ZQR-06QFe74,Ugwg1qpaIGO_2MJySv14AaABAg,@hoainam630,"Theo mình thì:
1Triệu Vân
2 quang vũ 
3 Hoàng Trung
4 Trương Phi 
5 Mã Siêu
Ý kiến riêng có ai cùng ý kiến ko ạ.  😇😇",33,1587571812.162955
ZQR-06QFe74,UgyST4E13itFI_fdDPF4AaABAg,@ankhangtran9342,"Ai thích tam quốc thì tải omg về chs
Trong đó có đầy đủ tướng trong tam quốc",0,1587571812.164001
ZQR-06QFe74,Ugztx_FmQeZu2xljF7h4AaABAg,@saitamauchiha6503,"Nhất Lữ
Nhì Triệu 
Ba Điển Vi
Tứ Quan
Năm Mã
Sáu Trương Phi",12,1524413412.165556
ZQR-06QFe74,Ugy_vgs13GArltSdqk14AaABAg,@cuongquanvan1879,ngày trước chơi game 3q chibi chơi đội hình ngũ hổ tướng. triệu vân luôn xếp lên đầu làm tanker,1,1587571812.168075
ZQR-06QFe74,Ugx3co0Knmsd3rGVAB54AaABAg,@haitoc1987,"Viêt nam đầy tuớng tài,lại kg làm phim cho  dễ nhów vêf sử việt",20,1524413412.169128
ZQR-06QFe74,Ugz9sdLImxnjfpmpn994AaABAg,@suubiinchannel8715,Theo mình corona là mạnh nhất nhé,1,1619107812.170222
ZQR-06QFe74,UgwMD8WmF5gMsJ1cdD94AaABAg,@nghiaphan475,"Theo tôi:
1 Lữ bố
2 triệu vân
3 quan vũ
4 trương phi
5 lưu bị",5,1587571812.171485
ZQR-06QFe74,UgzeTV7Tt_sxz9Tmga14AaABAg,@haraldsigurdssonvuaboriu-t4991,"Lữ bố, Quan Vũ, Triệu Vân, Mã Siêu, Hoàng Trung",2,1587571812.172827
ZQR-06QFe74,Ugy0PY3zLTCeIGDuP9l4AaABAg,@Mocmm,Toàn thấy bọn nghiện game vô đây cmt,6,1555949412.174005
ZQR-06QFe74,UgzQ2bY6xuLKHbqarPh4AaABAg,@NhaNguyen-ch9go,Hông hay,0,1555949412.175249
ZQR-06QFe74,UgyjUsuxwkQEInARkGF4AaABAg,@noithatcorolla5344,"Mình nghĩ tướng mạnh nhất là Triệu Vân ( trí dũng song toàn), quan văn mạnh nhất là Gia Cát Lượng, Soái giỏi nhất là Tào Tháo. Còn cao nhân nhất là Tư Mã Huy. Dũng mãnh nhất là Lừ Bố.",10,1587571812.177154
ZQR-06QFe74,UgyaDVngTDxWEqI31eF4AaABAg,@tramle7866,Tả xung hữu đột là của raz nha,0,1619107812.179098
ZQR-06QFe74,UgwRBgzohhK3AAi-RFh4AaABAg,@minhnguyet9097,"Tính cách:
Quan Vũ nghĩa khí nhưng kiêu ngạo.
Trương Phi khẳng khái nhưng nóng tính.
Hoàng Trung ngoại trừ tính kiêu ngạo thì khá giống Quan Vũ.
Mã Siêu hệt như Lữ Bố, phản phúc vô thường, ai cho lợi ích nhiều hơn thì theo.
Triệu Vân trung thành, tài giỏi nhưng ý chí cầu tiến không cao, làm uổng phí tài năng.",3,1587571821.682446
ZQR-06QFe74,UgwLJOx3LWxzLQ8mAj94AaABAg,@nghiaphan475,Theo mã đằng đến nghiệp quật hẻ,1,1587571821.6838
ZQR-06QFe74,Ugyi9KP5uHfkgKlzry14AaABAg,@hanhthai3271,cho em hoi ma sieu co phai hoang trung ko,3,1524413421.685081
ZQR-06QFe74,UgzDe472INvUPolP9C54AaABAg,@uchungpham8356,Việt Nam cân hết,1,1555949421.686314
ZQR-06QFe74,UgyO_mjC8dKCI1xYz954AaABAg,@ddstylish4422,Lữ bố đâu ???,0,1619107821.687505
ZQR-06QFe74,UgztRKnxmTCn5Dm1uZl4AaABAg,@kientruong3901,Bn tui nó xăm tôn ngộ không,0,1619107821.688739
ZQR-06QFe74,UgwM_UBvhOCmzIahm1F4AaABAg,@manhdinh1811,"Top 3
1. Lữ Bố
2. Quan Vũ
3. Triệu Vân",1,1555949421.689946
ZQR-06QFe74,Ugx9TlzR4tePxIrhqLF4AaABAg,@tuan198mui6,Lữ bố nhé,0,1682179821.691191
ZQR-06QFe74,Ugx1rsNhcwNEzpO6trp4AaABAg,@quanggngo2596,Nhà Thục Hán có 5 ngũ hổ thượng Quan Vũ Trương Phi Triệu Vân Hoàng Trung Mã Siêu,1,1587571821.692362
ZQR-06QFe74,Ugyr4O-Z62zbUz2ZDSt4AaABAg,@hoainam2667,Mình nhớ có Hạng Vũ của nước Sở đã xử đẹp Lữ Bố,0,1555949421.693367
ZQR-06QFe74,UgzE1HRrpGa74bReJQZ4AaABAg,@HuyenTran-ws7ui,Lữ bố trên xích thố ko ai địch nổi.,1,1555949421.694328
ZQR-06QFe74,Ugx9M8Rphf51Ki7RmO14AaABAg,@verdehil4,"Khỏi nói cũng biết triệu Vân đi rừng rồi, còn quan vũ đi top :(",0,1650643821.695621
ZQR-06QFe74,UgyBQASrjpuyrdMujX14AaABAg,@vyw4158,Quan Vân Trường,0,1619107821.696892
ZQR-06QFe74,UgzXox63MlicxYM5Sgd4AaABAg,@depxi8523,Trieu van di rung thi y bai,1,1587571821.698219
ZQR-06QFe74,UgwVDWk2Q7qXpzvLhqJ4AaABAg,@anhnhat6565,Lữ bố đâu,1,1587571821.699534
ZQR-06QFe74,UgxgEQDgv9PHJgOjyZZ4AaABAg,@nghianguyenvan6859,tư mã huy có phải quân sư giỏi nhất thời tam quốc ko nhỉ ?,0,1555949421.700827
ZQR-06QFe74,UgzGp3vVm3LkYvbObR94AaABAg,@Ta-zh1rv,Ít ra phải viết là ngũ hổ tướng của nhà thục hán chứ TQDN thì phe nào chả có ngũ hổ tướng,0,1555949421.702067
ZQR-06QFe74,UgwVwzLKJoytE5sSMbt4AaABAg,@quankim7496,Quan vũ. Triệu vân. Chương phi.Mã siêu.hoàng trung,0,1650643821.703087
ZQR-06QFe74,Ugzhr6EYVgUaxAU5t254AaABAg,@tuanphananh6829,"Xếp theo võ lực của các tướng Thục : Quan Vũ, Trương Phi, Mã Siêu, Hoàng Trung, Triệu Vân, Ngụy Diên",0,1682179821.704078
ZQR-06QFe74,UgwUpDl9gMW474wn5MV4AaABAg,@duynguyenaokhanh1771,vẫn thích Quang Vũ và Triệu Vân,1,1713802221.705057
ZQR-06QFe74,UgzqZd3aGLZe8SzWAKd4AaABAg,@11.phuonghoa69,Ok,0,1587571823.832709
ZQR-06QFe74,Ugw9Rcm1hFoh4x69b-l4AaABAg,@quocthinhphung7358,Tv vẩn đứng t5,1,1619107823.834455
ZQR-06QFe74,UgwXGVNd0S_pvE1VFlB4AaABAg,@kientruong3901,Sau nay tui xăm hình quang vũ,0,1619107823.835699
ZQR-06QFe74,UgzNJny40-BtDWP_BA14AaABAg,@UltraValor,lol 7:49 the most terribly looking Ma Chao ever,0,1555949423.836837
ZQR-06QFe74,UgzBqvf6k94xw7q96e14AaABAg,@ngantranvan4062,"Có ai thờ ba ông Đỏ, Trắng, Đen trong nhà không ta",0,1555949423.838174
ZQR-06QFe74,Ugwz-1FgW4fOl0JTpLN4AaABAg,@kiettuongnguyen2367,Đúng khoản 92%,0,1587571823.839495
ZQR-06QFe74,UgybErDpTFjjenoieX54AaABAg,@caoat1576,Chắc ko phải người mới dùng đc đao 40kg,0,1587571823.840833
ZQR-06QFe74,UgyXpFoSYC0IpHjIw554AaABAg,@lephutrong5804,"sao ad cho tv thấp thế 
theo mik thấy chấp 10 võ tướng là tv bá r
lấy cả gươm của tào tháo
diệt tận 50 võ tướng",0,1555949423.842113
ZQR-06QFe74,UgzaexwaLitQAyNIQ2d4AaABAg,@DuyNguyen-zl7rg,Quang trung - nguyễn huệ chứ còn ai nửa 😀,0,1619107823.843594
ZQR-06QFe74,UgzgkASJioa6GxX16kd4AaABAg,@dutba3677,Tông môn nhà con kể,0,1555949423.844926
ZQR-06QFe74,UgzGXkwpHHmQeyXmdEx4AaABAg,@TuanNguyen-fl4xj,"người đáng kính nhất vẫn là Triệu Vân, biết bản thân chỉ là chính khách nên ko đòi hỏi nhiều, nhưng vì quý mến Lưu Bị nên ông theo phò tá ko kì kèo chức tước .. cũng hơi thiệt thòi cho ông ..",1,1619107823.846253
ZQR-06QFe74,UgzsFbWPg_-qie7qL354AaABAg,@laoai5891,Gặp Lữ Bố tắt nắng hết,2,1587571823.848182
ZQR-06QFe74,UgxMXRRHqaGvzdxviRV4AaABAg,@ThuongNguyen-xr6sw,"Quan, Trương, Triệu, Mã, Hoàng xếp thế là quá hợp lý rồi",1,1619107823.849639
ZQR-06QFe74,UgztGKnWsCPd6I-_w-Z4AaABAg,@atfeed3297,hán trung not trung hán,0,1587571823.85074
ZQR-06QFe74,UgxSbJUQN-waLVl5JtV4AaABAg,@AnhPham-lv5by,K cho các tướng đánh nhau là biết... chưa đánh nhau sao biết,0,1619107823.852277
ZQR-06QFe74,UgxDA7MWRMLQwXYT-vR4AaABAg,@thaoquang9293,Nói võ quan vũ  là nhật rồi,0,1682179823.853838
ZQR-06QFe74,Ugx66QgTPqyYpv6lztV4AaABAg,@zororomonoa8306,Đại trượng phu ko chung hàng ngũ với tướng già,0,1587571823.854975
ZQR-06QFe74,UgyjlGurQwLTbdicfEp4AaABAg,@sucdoan6510,"Quần hùng : Lã Bố,Lý Giác, Quách Tỵ, Hoa Hùng, Cao Thuận
Nguỵ : Trương Liêu, Từ Hoảng, Lạc Tiến, Vu Cấm, Trương Hợp
Ngô : Hoàng Cái, Trình Phổ, Hàn Đương,Đinh Phụng, Từ Thịnh
Thục : Quan Vũ, Trương Phi, Triệu Vân, Hoàng Trung, Mã Siêu",2,1682179823.856203
ZQR-06QFe74,UgwAuCc4cQF2-TmSOyR4AaABAg,@Arsenal1886loveyou,Kết nhất là Triệu Vân Triệu Tử Long.,1,1619107823.857532
ZQR-06QFe74,Ugy_turCzPuPirY33N14AaABAg,@locthinh2416,Tôi phan triệu tử long,0,1713802223.858878
ZQR-06QFe74,Ugxw86ckGiKlLQjaA-l4AaABAg,@TamTam-ny4ze,Triệu Tử Long,2,1587571825.652948
ZQR-06QFe74,Ugz-d3eDBf6oeTSay3d4AaABAg,@HungLE-oy4if,Hạng vũ mới vô đối và lên hiểu là vương bất quá Hạng là như thế nào,1,1587571825.654289
ZQR-06QFe74,UgyrykncjSSiPx16kXR4AaABAg,@gibfyghbb360,Râu dài 2 thước 😂,2,1555949425.655361
ZQR-06QFe74,UgzQYTO_b3V3-SYiP154AaABAg,@hoangseven9990,"Về võ nghệ thì không biết ai hơn ai, về đức độ thì không ai qua Triệu Vân",1,1587571825.656382
ZQR-06QFe74,Ugz9vWXseapXT6QqpBx4AaABAg,@maotv2050,Anh bố cân 3,1,1619107825.657409
ZQR-06QFe74,UgwGBhc-RkIeCIi_0uZ4AaABAg,@thichucdo7308,trieu van con cua Michael chau cua ong troi` trieu trieu ty ty giac wuan troi phu,2,1555949425.658427
ZQR-06QFe74,UgwHBptT3wFgjFY9qtx4AaABAg,@luannguyen8992,Triệu vân xanh cân 4 ông còn lại,0,1619107825.659452
ZQR-06QFe74,UgyjbO-47GNeqHgJfId4AaABAg,@HuyNgo-kp5js,Triệu vân tât nhiên la mạnh nhất,2,1587571825.660455
ZQR-06QFe74,UgyburloKb86usCjCXx4AaABAg,@UocNguyen-hc8bx,triệu vân mà full đồ vs nội tại thì ông cố nội 4 tướng còn lại cũng chào thua,1,1619107825.66148
ZQR-06QFe74,Ugx2dePIiMl7RdIAp4J4AaABAg,@KhangTran-rd5rl,Ai đã xem tam quốc diễn nghĩa thì nó khác khá nhiều so với tam quốc chí. Trong phim các nhân vật được diễn tả có nhiều điểm tốt hơn,0,1555949425.662501
ZQR-06QFe74,UgwlAontvESrDa5hWVB4AaABAg,@ngocnguyenthai9955,Võ thì lữ bố . Còn về cả võ và trí thì triệu tử long.,0,1682179825.663557
ZQR-06QFe74,UgxHkctHaioVG0qWgzt4AaABAg,@hauphi.839,Ngoài ngũ hổ còn lữ bố .,0,1650643825.66456
ZQR-06QFe74,Ugz9i4xMRiYhSkSGDEd4AaABAg,@nguyenhongson2300,Theo mình thì nếu so về sức mạnh thì khó ai thắng được mã siêu,0,1587571825.665798
ZQR-06QFe74,UgxMukBghvnFMVzEl4V4AaABAg,@vuongnguyen-go7bs,quân tàu mấy trăm vạn???,0,1555949425.667182
ZQR-06QFe74,UgxZ7M2rlT_8hIDICdF4AaABAg,@cuonghenry4478,Daxua đâu,0,1587571825.668542
ZQR-06QFe74,Ugy_tQQP9Bc9mhx-12J4AaABAg,@quyetnguyen1165,Hay,0,1619107825.670156
ZQR-06QFe74,UgyWiqStZUb4I8mA-it4AaABAg,@ducanhlee.official,Triệu tử Long nhé,5,1587571825.67229
ZQR-06QFe74,UgzXZc7VMfMCKfLYq_l4AaABAg,@locthinh2416,Tôi phan triệu tử long,0,1713802225.674238
ZQR-06QFe74,UgwqE6GoD6bFbsRoyvN4AaABAg,@sanglamphuoc5150,Triệu Vân,2,1555949425.676183
ZQR-06QFe74,Ugx4mojQi4XPSCgZUMt4AaABAg,@bongluong6564,Quan Vân Trường,0,1619107825.678116
ZQR-06QFe74,UgxRx6UvKJXMNLAgFeR4AaABAg,@nhonle7141,Quan vu cao 2m kìa ;)),2,1587571827.424676
ZQR-06QFe74,Ugw7kRCwj949EIVXf2d4AaABAg,@xuanthanghuong3721,Hoa hùng khỏe nhất,0,1555949427.425925
ZQR-06QFe74,Ugwwj4qQ3Eq39fgqaG94AaABAg,@anmuaythai2005,Triệu vân 1 mình phá vòng đương giang,2,1619107827.427123
ZQR-06QFe74,UgwpYBqcYRFEgwzUgeV4AaABAg,@haiau-aseagullchannel5590,Trương Phi thích uống rượu,2,1587571827.428636
ZQR-06QFe74,UgxDGi4p5Fny72cilhd4AaABAg,@ThangNguyen-ho3sz,Vị tuong hoàn hỏa nhất là triệu vân nha,1,1555949427.430289
ZQR-06QFe74,Ugxf0bQtyWYMBoUJyuB4AaABAg,@thamngocgiau5752,quan vũ vẫn là chất nhất,0,1619107827.431735
ZQR-06QFe74,UgzrTKrlqAZmMphmKsB4AaABAg,@TuNguyen-em1fg,Lữ Bố vô là địch,0,1555949427.432987
ZQR-06QFe74,UgyYA1P-2tLSTWhd4AJ4AaABAg,@Ducdat315,Quan vũ triệu vân mã siêu trương phi hoàng trung,0,1619107827.434257
ZQR-06QFe74,UgyfUWuci0UNiyIvPIF4AaABAg,@Xuands20,"Quan vũ ,trương phi, triệu vân , mã siêu, hoàng trung, thì so với quan thắng, tần minh, lâm xung, đổng bình, hô diên chước
Lữ bố thì so với lư tuấn nghĩa",1,1587571827.435486
ZQR-06QFe74,Ugz9HAYbLbFWOEbl43N4AaABAg,@huynhngocnhan1157,Sao ko có lữ bố của tui 🤔,0,1619107827.436827
ZQR-06QFe74,Ugy9aBrONFoXKV5QRkR4AaABAg,@HoangAnh88880,Thanh long đao nặng 81kg nhé ad,0,1587571827.43804
ZQR-06QFe74,Ugxq9wzoIDRGbb8Jv514AaABAg,@yuseiu8397,tui thấy mỗi vị tướng ai cũng có khuyết điểm nhung rieng tui thấy tv vẫn là hoàn hảo nhất trog tqc,1,1555949427.439326
ZQR-06QFe74,UgwKw5dn2_6YfqMDw_t4AaABAg,@tanminhvo2193,La Quán Trung mạnh nhất.,0,1619107827.440502
ZQR-06QFe74,UgwAG6NTd_ooDY4Brh94AaABAg,@haduongngoc4124,Triệu vân văn võ song toàn nhất,1,1619107827.441659
ZQR-06QFe74,Ugx-7D8Z1WbJJr9C5xF4AaABAg,@thuthu-tk6xd,"Quan vũ khí cao ngút trời
Mặt đỏ phừng phừng
Mắt phượng  mày  rồng
Kiêu căng ngạo mạn. Quan vũ khí cao ngút trời . Đi đâu củng thế haha",1,1587571827.442721
ZQR-06QFe74,UgyeF47-O3zHK7iAAIB4AaABAg,@NamHoang-uc8xc,"nếu mà xét văn võ song toàn , vừa giỏi bày trận , thao lược mưu kế đánh giặc , vừa tinh thông võ thuật  trong tam quốc thì cái tên đầu tiên nhắc tới  chỉ có thể là Chu Du . Tiếc rằng ông mất quá sớm khi mà nghiệp vẫn chưa thành",1,1587571827.443769
ZQR-06QFe74,Ugx09Tux8RzuJMWxwdZ4AaABAg,@benten5867,Tất nhiên là quan vũ,0,1555949427.445022
ZQR-06QFe74,Ugz6N5dWRNVd2aSX-vZ4AaABAg,@YenNguyen-br6uu,Thánh gióng mạnh nhất,0,1587571827.446316
ZQR-06QFe74,UgwuBOQv7TdwEiRJUUZ4AaABAg,@hoanqlactroi4279,Quan nhị ca😎,0,1619107827.447374
ZQR-06QFe74,Ugzv2FOXBXq7DWPWB9d4AaABAg,@DyPhc,Tiếc ở chỗ là..kh dc thấy Triệu Vân solo với Lữ Bố,1,1587571827.448432
ZQR-06QFe74,Ugx6ayctUk_i2c6_joV4AaABAg,@ks.mobile4890,Quan Vũ . LÃ BỐ,0,1650643830.035619
ZQR-06QFe74,UgycOPmHv2D0BvDgVCB4AaABAg,@kietltk5434,quan vũ manh nhất,1,1555949430.037114
ZQR-06QFe74,Ugz2Ax-u9QElS2s9b954AaABAg,@NRipperSChannels,Gia Cát Lượng là best,0,1619107830.038519
ZQR-06QFe74,UgxOdh2dEPsCsUis0R54AaABAg,@cocuckeo7973,ngày đó mà có trần hưng đạo thì ngon rồi. gom hết,2,1587571830.039803
ZQR-06QFe74,UgxJN1IJFcOPKrihdjp4AaABAg,@samhoang9602,Tao thao là gioi nhat,0,1555949430.04113
ZQR-06QFe74,Ugw0f7ACFXogTM4nB594AaABAg,@thay-k3453,Quan Vũ,0,1587571830.042306
ZQR-06QFe74,Ugx3v1TtdmiAlLnZeQp4AaABAg,@lvingyu9598,Vân số  1 :))),0,1587571830.043323
ZQR-06QFe74,UgzCIpVX9xtn27sWFlF4AaABAg,@vuongnguyen2607,Nếu xét về tổng thể từ dũng mưu thì triệu vân là người đứng đầu,0,1682179830.044271
ZQR-06QFe74,Ugy0EnVVtKQJwZWEQ554AaABAg,@tuyetmainguyentran9421,Vo nguyen giap manh nhat.1 minh ong can ca dien bien phu,0,1587571830.045493
ZQR-06QFe74,Ugx-r_lMjotLzFbRbit4AaABAg,@kiisa8781,Trieu van manh nhat,2,1524413430.046982
ZQR-06QFe74,UgxMCQdbJgLlQXAXc-54AaABAg,@LuanLacLoi,Năm 40 khởi nghĩa 2 Bà Trưng Tam Quốc Diễn Nghĩa ra đời năm bao nhiêu vậy các anh...,0,1555949430.048279
ZQR-06QFe74,UgzDhgn6xIfZerb3uZp4AaABAg,@tamchanh8852,trieu tu long truyen ky,2,1555949430.04948
ZQR-06QFe74,Ugzc1GM88vP09-22eQR4AaABAg,@NamNguyen-qi4je,Omg 3q thì triệu vân cân tem nhé :v,1,1555949430.05071
ZQR-06QFe74,Ugwe2_rUE2qQRs7-8M54AaABAg,@gianghuynhtruc6019,Tao tháo gọi hán giang cũng tiết dù j ổng cũng là 1 thời tung hoành ngang doc,1,1555949430.051793
ZQR-06QFe74,Ugw0zP4VSLjagyR9CmB4AaABAg,@1532dnboy,"Nếu cho ta về Tam Quốc ta sẽ chọn Mã Siêu , Triệu Vân",3,1587571830.053025
ZQR-06QFe74,UgyUoZakOplcuo1pIsB4AaABAg,@hieukun9129,"2k3 xăm ngũ hổ tướng...^^
K tê",2,1555949430.05522
ZQR-06QFe74,UgwWb5AsHH-3IlT4Ar54AaABAg,@vitvuive4682,Lữ Bô cân 3 AE nhà Quan Vũ,0,1587571830.057132
ZQR-06QFe74,Ugy67Xu8HpDlZr9ia1N4AaABAg,@TOANNGUYEN-nm7pi,Quan Vũ là ông cố nội,0,1619107830.05818
ZQR-06QFe74,Ugzr1Gr1MUARLudEii54AaABAg,@MinhTran-nv3cw,Tv với lb ngang ngữa,0,1555949430.059174
ZQR-06QFe74,Ugy2oAI6Tpn2CupnG794AaABAg,@thinhtran5244,Nhưng nếu mà nói về thực lực và mưu trí thì Triệu Vân thứ nhất Quan Vũ thứ hai Trương Phi 3 Hoàng Trung 4 Mã Siêu 5,0,1587571830.060149
ZQR-06QFe74,UgySR_a3xJUGWW7i8ch4AaABAg,@binhbuiquoc5107,Triệu Vân,0,1650643832.581667
ZQR-06QFe74,Ugy1RMMUx3foPdZwJvl4AaABAg,@conggiangngo,Triệu Vân chứ ai =)),1,1587571832.584009
ZQR-06QFe74,Ugx_CQIuaGrZ_MWpVGF4AaABAg,@ledung6789,"Trong ngũ hổ thượng tướng thì chỉ có Quan Vũ, Trương Phi là được thực quyền cầm binh do là ae kết nghĩa vs Lưu Bị. Triệu Vân thì sau khi theo Lưu Bị có mỗi trận Trường Bản là dc thể hiện còn lại đa số thời gian là cận vệ cho gia đình Lưu Bị quá lãng phí cho một vị tướng giỏi, còn Hoàng Trung có tài nhưng đã lớn tuổi rồi qua thời hoàng kim nhất của một vị tướng, Mã Siêu thì hoàn toàn ko dc trọng dụng. Nói tóm lại Lưu Bị hoàn toàn sử dụng ngũ hổ tướng một cách cảm tính ko có suy tính trọng dụng ae là bt nhưng điều đó làm căn cơ của Thục Hán bất ổn. Người giỏi phải đặt vào vị trí hợp lý mới phát huy hết dc khả năng. Gia Cát Lượng giỏi về trù hoạch phát triển đất nước chứ binh pháp, đánh trận thì ko phải sở trường đó là lý do vì sao 7 lần ra kì sơn mà ko thành công. Trong khi đó lại đi phò tá Lưu Bị là sai lầm lớn nhất của Gia Cát Lượng vì nó giúp ông nổi tiếng một đời danh tiếng cá nhân nhưng ko giúp ông thống nhất dc tam quốc.",0,1587571832.58626
ZQR-06QFe74,UgyiAagMoFG3SamF8BF4AaABAg,@quypk5622,"Tướng nào xanh cũng mạnh, kk phế đầu game e rằng hơi yếu",1,1587571832.588531
ZQR-06QFe74,UgxDX3oUCIRQnRppp514AaABAg,@lienphung4570,triệu tử long,1,1619107832.590794
ZQR-06QFe74,UgyofnfCd587E5HimYZ4AaABAg,@caucatunhien5645,Xét về võ nghệ k ai qua được Lữ Bố,0,1587571832.59304
ZQR-06QFe74,Ugxl3xf5RQnV6hJV-OB4AaABAg,@prox4747,Sao cao mấy mét v chắc hồi đó đo lộn,0,1555949432.595286
ZQR-06QFe74,UgwkFg3XKdo6qYKoYvZ4AaABAg,@LongNguyen-qv5rb,ngũ hổ tướng,0,1650643832.597066
ZQR-06QFe74,UgzEV6R2V4LYr-bkh4x4AaABAg,@khaikim3827,"Quê mình Trà Vinh
Ông bổn về có 4 ông
Cũng giống như xưng danh trên",0,1587571832.598361
ZQR-06QFe74,Ugz0b2dwC7iWg1mIpYl4AaABAg,@youtubetony_aov4502,Tiếc tv già k đấu võ vua Quang Trung Việt Nam mình để có lịch sử... Giá như tv chưa già. Là mối đe dọa nguy hiểm,0,1555949432.599424
ZQR-06QFe74,Ugy9BXtclZsJptxB47x4AaABAg,@Ringsnguyen,"Bây cứ bảo tv có trận dì lm nên tên tuổi z cái trận nó cứu ấu chúa bỏ đâu, bây kêu qvũ vs trphi zô đánh",0,1555949432.60153
ZQR-06QFe74,UgwzIrqYWidccVsGwoZ4AaABAg,@hugofishing9999,Theo mình thì trong ngũ hổ tướng phải có Lữ Bố,0,1587571832.604335
ZQR-06QFe74,UgxcE4PchVWQ-vy124d4AaABAg,@pvtmusic4793,Ko liên quan lắm nhưng tôi thích tào tháo,0,1619107832.60724
ZQR-06QFe74,UgwHp9zb2-i5KN3ufud4AaABAg,@TuanTran-wv6ze,Hang vu manh nhat,1,1555949432.609522
ZQR-06QFe74,UgyriSyxx3MdVMMgI1N4AaABAg,@tienoan6826,Ngũ hổ Triệu vân là thằng có tài nhất chỉ đáng tiếc k biết tận dụng chỉ biết thủ,2,1587571832.611366
ZQR-06QFe74,UgxtePemFm-707FnP0N4AaABAg,@lephutrong5804,"sai r ad quan vũ tuổi tôm triệu tử long nhá
1 mình triệu tử long cân 5 hay 50 vạn binh lính của tào tháo đấy",0,1555949432.613102
ZQR-06QFe74,Ugz5Ocvx1gkxWQ9WFt14AaABAg,@HungNguyen-ff1nb,"so sánh trong ngũ hổ thì dc,chứ Võ công cái thế phải là Lữ Bố.",0,1619107832.614097
ZQR-06QFe74,UgzOifqowAnxOcnPRV54AaABAg,@okmick2510,Quan vũ,0,1619107832.615809
ZQR-06QFe74,UgyT8ibpzKTAU9B5zy54AaABAg,@thienluong4231,"Quan Công là tướng quân trung thành, giỏi kế toán, được nhiều người dân thờ cúng bái.  Còn các tướng quân khác ko thờ tại mọi nhà gia đình.",1,1619107832.617263
ZQR-06QFe74,Ugz-sln7nOtBn46aBPp4AaABAg,@huyhuynh9777,Ai đánh lại hạng võ,0,1587571832.618227
